10,107b6e3a
3480424,dfdfdfdf
3480428,dfdfdfdf
348042c,dfdfdfdf
3480430,dfdfdfdf
3480434,dfdfdfdf
3480438,dfdfdfdf
348043c,dfdfdfdf
3480440,dfdfdfdf
3480444,dfdfdfdf
3480448,dfdfdfdf
348044c,dfdfdfdf
3480450,dfdfdfdf
3480454,dfdfdfdf
3480458,dfdfdfdf
348045c,dfdfdfdf
3480460,dfdfdfdf
3480464,dfdfdfdf
3480468,dfdfdfdf
348046c,dfdfdfdf
3480470,dfdfdfdf
3480474,dfdfdfdf
3480478,dfdfdfdf
348047c,dfdfdfdf
3480480,dfdfdfdf
3480484,dfdfdfdf
3480488,dfdfdfdf
348048c,dfdfdfdf
3480490,dfdfdfdf
3480494,dfdfdfdf
3480498,dfdfdfdf
348049c,dfdfdfdf
34804a0,dfdfdfdf
34804a4,dfdfdfdf
34804a8,dfdfdfdf
34804ac,dfdfdfdf
34804b0,dfdfdfdf
34804b4,dfdfdfdf
34804b8,dfdfdfdf
34804bc,dfdfdfdf
34804c0,dfdfdfdf
34804c4,dfdfdfdf
34804c8,dfdfdfdf
34804cc,dfdfdfdf
34804d0,dfdfdfdf
34804d4,dfdfdfdf
34804d8,dfdfdfdf
34804dc,dfdfdfdf
34804e0,dfdfdfdf
34804e4,dfdfdfdf
34804e8,dfdfdfdf
34804ec,dfdfdfdf
34804f0,dfdfdfdf
34804f4,dfdfdfdf
34804f8,dfdfdfdf
34804fc,dfdfdfdf
3480500,dfdfdfdf
3480504,dfdfdfdf
3480508,dfdfdfdf
348050c,dfdfdfdf
3480510,dfdfdfdf
3480514,dfdfdfdf
3480518,dfdfdfdf
348051c,dfdfdfdf
3480520,dfdfdfdf
3480524,dfdfdfdf
3480528,dfdfdfdf
348052c,dfdfdfdf
3480530,dfdfdfdf
3480534,dfdfdfdf
3480538,dfdfdfdf
348053c,dfdfdfdf
3480540,dfdfdfdf
3480544,dfdfdfdf
3480548,dfdfdfdf
348054c,dfdfdfdf
3480550,dfdfdfdf
3480554,dfdfdfdf
3480558,dfdfdfdf
348055c,dfdfdfdf
3480560,dfdfdfdf
3480564,dfdfdfdf
3480568,dfdfdfdf
348056c,dfdfdfdf
3480570,dfdfdfdf
3480574,dfdfdfdf
3480578,dfdfdfdf
348057c,dfdfdfdf
3480580,dfdfdfdf
3480584,dfdfdfdf
3480588,dfdfdfdf
348058c,dfdfdfdf
3480590,dfdfdfdf
3480594,dfdfdfdf
3480598,dfdfdfdf
348059c,dfdfdfdf
34805a0,dfdfdfdf
34805a4,dfdfdfdf
34805a8,dfdfdfdf
34805ac,dfdfdfdf
34805b0,dfdfdfdf
34805b4,dfdfdfdf
34805b8,dfdfdfdf
34805bc,dfdfdfdf
34805c0,dfdfdfdf
34805c4,dfdfdfdf
34805c8,dfdfdfdf
34805cc,dfdfdfdf
34805d0,dfdfdfdf
34805d4,dfdfdfdf
34805d8,dfdfdfdf
34805dc,dfdfdfdf
34805e0,dfdfdfdf
34805e4,dfdfdfdf
34805e8,dfdfdfdf
34805ec,dfdfdfdf
34805f0,dfdfdfdf
34805f4,dfdfdfdf
34805f8,dfdfdfdf
34805fc,dfdfdfdf
3480600,dfdfdfdf
3480604,dfdfdfdf
3480608,dfdfdfdf
348060c,dfdfdfdf
3480610,dfdfdfdf
3480614,dfdfdfdf
3480618,dfdfdfdf
348061c,dfdfdfdf
3480620,dfdfdfdf
3480624,dfdfdfdf
3480628,dfdfdfdf
348062c,dfdfdfdf
3480630,dfdfdfdf
3480634,dfdfdfdf
3480638,dfdfdfdf
348063c,dfdfdfdf
3480640,dfdfdfdf
3480644,dfdfdfdf
3480648,dfdfdfdf
348064c,dfdfdfdf
3480650,dfdfdfdf
3480654,dfdfdfdf
3480658,dfdfdfdf
348065c,dfdfdfdf
3480660,dfdfdfdf
3480664,dfdfdfdf
3480668,dfdfdfdf
348066c,dfdfdfdf
3480670,dfdfdfdf
3480674,dfdfdfdf
3480678,dfdfdfdf
348067c,dfdfdfdf
3480680,dfdfdfdf
3480684,dfdfdfdf
3480688,dfdfdfdf
348068c,dfdfdfdf
3480690,dfdfdfdf
3480694,dfdfdfdf
3480698,dfdfdfdf
348069c,dfdfdfdf
34806a0,dfdfdfdf
34806a4,dfdfdfdf
34806a8,dfdfdfdf
34806ac,dfdfdfdf
34806b0,dfdfdfdf
34806b4,dfdfdfdf
34806b8,dfdfdfdf
34806bc,dfdfdfdf
34806c0,dfdfdfdf
34806c4,dfdfdfdf
34806c8,dfdfdfdf
34806cc,dfdfdfdf
34806d0,dfdfdfdf
34806d4,dfdfdfdf
34806d8,dfdfdfdf
34806dc,dfdfdfdf
34806e0,dfdfdfdf
34806e4,dfdfdfdf
34806e8,dfdfdfdf
34806ec,dfdfdfdf
34806f0,dfdfdfdf
34806f4,dfdfdfdf
34806f8,dfdfdfdf
34806fc,dfdfdfdf
3480700,dfdfdfdf
3480704,dfdfdfdf
3480708,dfdfdfdf
348070c,dfdfdfdf
3480710,dfdfdfdf
3480714,dfdfdfdf
3480718,dfdfdfdf
348071c,dfdfdfdf
3480720,dfdfdfdf
3480724,dfdfdfdf
3480728,dfdfdfdf
348072c,dfdfdfdf
3480730,dfdfdfdf
3480734,dfdfdfdf
3480738,dfdfdfdf
348073c,dfdfdfdf
3480740,dfdfdfdf
3480744,dfdfdfdf
3480748,dfdfdfdf
348074c,dfdfdfdf
3480750,dfdfdfdf
3480754,dfdfdfdf
3480758,dfdfdfdf
348075c,dfdfdfdf
3480760,dfdfdfdf
3480764,dfdfdfdf
3480768,dfdfdfdf
348076c,dfdfdfdf
3480770,dfdfdfdf
3480774,dfdfdfdf
3480778,dfdfdfdf
348077c,dfdfdfdf
3480780,dfdfdfdf
3480784,dfdfdfdf
3480788,dfdfdfdf
348078c,dfdfdfdf
3480790,dfdfdfdf
3480794,dfdfdfdf
3480798,dfdfdfdf
348079c,dfdfdfdf
34807a0,dfdfdfdf
34807a4,dfdfdfdf
34807a8,dfdfdfdf
34807ac,dfdfdfdf
34807b0,dfdfdfdf
34807b4,dfdfdfdf
34807b8,dfdfdfdf
34807bc,dfdfdfdf
34807c0,dfdfdfdf
34807c4,dfdfdfdf
34807c8,dfdfdfdf
34807cc,dfdfdfdf
34807d0,dfdfdfdf
34807d4,dfdfdfdf
34807d8,dfdfdfdf
34807dc,dfdfdfdf
34807e0,dfdfdfdf
34807e4,dfdfdfdf
34807e8,dfdfdfdf
34807ec,dfdfdfdf
34807f0,dfdfdfdf
34807f4,dfdfdfdf
34807f8,dfdfdfdf
34807fc,dfdfdfdf
3480800,dfdfdfdf
3480804,dfdfdfdf
3480808,dfdfdfdf
348080c,dfdfdfdf
3480810,dfdfdfdf
3480814,dfdfdfdf
3480818,dfdfdfdf
348081c,dfdfdfdf
3480820,dfdfdfdf
3480824,dfdfdfdf
3480828,dfdfdfdf
348082c,dfdfdfdf
3480830,dfdfdfdf
348083c,1f073fd8
3480840,c8
3480844,ff
3480848,460032
348084c,5a005a
3480850,ff0000
3480854,960000
3480858,ff00a0
3480860,5000c8
3480864,50
3480868,ff0050
348086c,9600ff
3480870,ff00ff
3480874,32ffff
3480878,64ffff64
348087c,fa0000fa
3480880,100
3480d58,100
3480d68,4
3480d84,1
3480d88,ffffffff
3480d8c,ffffffff
3480d90,ffffffff
3480d94,ffff0000
3480dac,640000
3480db0,ffff
3480dbc,20202020
3480dc0,20202020
3480dc4,20202020
3480dc8,20202020
3480dcc,20202020
3480dd0,20202020
3480dd4,20202020
3480dd8,20202020
3480ddc,20202020
3480de0,20202020
3480de4,20202020
3480de8,20202020
3480dec,20202020
3480df0,20202020
3480df4,20202020
3480df8,20202020
3480dfc,20202020
3480e00,20202020
3480e04,20202020
3480e08,20202020
3480e0c,20202020
3480e10,20202020
3480e14,20202020
3480e18,20202020
3480e1c,20202020
3480e20,20202020
3480e24,20202020
3480e28,20202020
3480e2c,20202020
3480e30,20202020
3480e34,20202020
3480e38,20202020
3480e3c,20202020
3480e40,20202020
3480e44,20202020
3480e48,20202020
3480e4c,20202020
3480e50,20202020
3480e54,20202020
3480e58,20202020
3480e5c,20202020
3480e60,20202020
3480e64,20202020
3480e68,20202020
3480e6c,20202020
3480e70,20202020
3480e74,20202020
3480e78,20202020
3480e7c,20202020
3480e80,20202020
3480e84,20202020
3480e88,20202000
3480e8c,27bdffe8
3480e90,afbf0010
3480e94,c1034a2
3480e9c,3c028012
3480ea0,2442d2a0
3480ea4,240e0140
3480ea8,3c018010
3480eac,ac2ee500
3480eb0,240f00f0
3480eb4,8fbf0010
3480eb8,3e00008
3480ebc,27bd0018
3480ec0,3c088040
3480ec4,ac4815d4
3480ec8,3e00008
3480ecc,340215c0
3480ed0,308400ff
3480ed4,3c088012
3480ed8,2508a5d0
3480edc,3401008c
3480ee0,10810016
3480ee4,91020075
3480ee8,3401008d
3480eec,10810013
3480ef0,91020075
3480ef4,10800011
3480ef8,91020074
3480efc,3401008a
3480f00,1081000e
3480f04,91020074
3480f08,3401008b
3480f0c,1081000b
3480f10,91020074
3480f14,34010058
3480f18,10810008
3480f1c,34020000
3480f20,34010078
3480f24,10810005
3480f28,34020000
3480f2c,34010079
3480f30,10810002
3480f34,34020000
3480f38,340200ff
3480f3c,3e00008
3480f44,8fa60030
3480f48,81003d7
3480f4c,84c50004
3480f50,8fb9002c
3480f54,81003d7
3480f58,87250004
3480f5c,3c0a8041
3480f60,254a2b08
3480f64,8d4a0000
3480f68,11400004
3480f70,3c058041
3480f74,24a52afc
3480f78,8ca50000
3480f7c,3e00008
3480f84,3c088041
3480f88,25082b08
3480f8c,8d080000
3480f90,11000004
3480f98,3c038041
3480f9c,24632af8
3480fa0,8c630000
3480fa4,30fc3
3480fa8,614026
3480fac,1014023
3480fb0,a0880852
3480fb4,3e00008
3480fbc,3c088040
3480fc0,25080d5a
3480fc4,91080000
3480fc8,1500000c
3480fcc,240bffff
3480fd0,3c088041
3480fd4,25082b08
3480fd8,8d080000
3480fdc,11000007
3480fe0,1405821
3480fe4,3c088041
3480fe8,25082af4
3480fec,8d080000
3480ff0,15000002
3480ff4,240bffff
3480ff8,340b0001
3480ffc,5600009
3481004,27bdffe8
3481008,afab0010
348100c,afbf0014
3481010,c01c508
3481018,8fab0010
348101c,8fbf0014
3481020,27bd0018
3481024,3e00008
348102c,90450003
3481030,3c088041
3481034,25082b08
3481038,8d080000
348103c,11000004
3481044,3c058041
3481048,24a52b00
348104c,8ca50000
3481050,3e00008
3481058,27bdffe8
348105c,afb00010
3481060,afbf0014
3481064,3c088041
3481068,25082b0c
348106c,8d080000
3481070,31080001
3481074,1500000b
3481078,34100041
348107c,3c048041
3481080,24842b08
3481084,8c840000
3481088,10800006
348108c,90500000
3481090,3c088041
3481094,25082b04
3481098,8d100000
348109c,c1033ec
34810a4,c1025d3
34810ac,2002821
34810b0,8fb00010
34810b4,8fbf0014
34810b8,3e00008
34810bc,27bd0018
34810c0,27bdffd8
34810c4,afa70010
34810c8,afa20014
34810cc,afa30018
34810d0,afbf001c
34810d4,afa50020
34810d8,afa40024
34810dc,c10266f
34810e0,e02821
34810e4,8fa70010
34810e8,8fa20014
34810ec,8fa30018
34810f0,8fbf001c
34810f4,8fa50020
34810f8,8fa40024
34810fc,3e00008
3481100,27bd0028
3481104,27bdffe8
3481108,afbf0010
348110c,8c881d2c
3481110,34090001
3481114,94e00
3481118,1091024
348111c,10400021
3481124,94ca02dc
3481128,3c0b8012
348112c,256ba5d0
3481130,948c00a4
3481134,3401003d
3481138,1181000a
3481140,8a6021
3481144,918d1d28
3481148,15a00014
3481150,340d0001
3481154,a18d1d28
3481158,254a0013
348115c,1000000a
3481164,340c0001
3481168,14c6004
348116c,916d0ef2
3481170,1ac7024
3481174,15c00009
348117c,1ac7025
3481180,a16e0ef2
3481184,254a0010
3481188,1294827
348118c,1094024
3481190,ac881d2c
3481194,c102582
3481198,1402021
348119c,c103a75
34811a4,8fbf0010
34811a8,34020000
34811ac,3e00008
34811b0,27bd0018
34811b4,27bdffe8
34811b8,afbf0010
34811bc,c102582
34811c0,20e4ffc6
34811c4,340200ff
34811c8,8fbf0010
34811cc,3e00008
34811d0,27bd0018
34811d4,27bdffe0
34811d8,afa10010
34811dc,afa30014
34811e0,afbf0018
34811e4,c102582
34811e8,34040023
34811ec,8fa10010
34811f0,8fa30014
34811f4,8fbf0018
34811f8,3e00008
34811fc,27bd0020
3481200,27bdffe0
3481204,afa60010
3481208,afa70014
348120c,afbf0018
3481210,3c018012
3481214,2421a5d0
3481218,80280ede
348121c,35080001
3481220,a0280ede
3481224,c102582
3481228,34040027
348122c,8fa60010
3481230,8fa70014
3481234,8fbf0018
3481238,3e00008
348123c,27bd0020
3481240,27bdffe8
3481244,afa30010
3481248,afbf0014
348124c,3c018012
3481250,2421a5d0
3481254,80280ede
3481258,35080004
348125c,a0280ede
3481260,c102582
3481264,34040029
3481268,8fa30010
348126c,8fbf0014
3481270,3e00008
3481274,27bd0018
3481278,27bdffd8
348127c,afa40010
3481280,afa20014
3481284,afaf0018
3481288,afbf0020
348128c,c102582
3481290,3404002a
3481294,34050003
3481298,8fa40010
348129c,8fa20014
34812a0,8faf0018
34812a4,8fbf0020
34812a8,3e00008
34812ac,27bd0028
34812b0,607821
34812b4,81ec0edf
34812b8,318e0080
34812bc,11c00003
34812c0,34030005
34812c4,3e00008
34812c8,34020002
34812cc,3e00008
34812d0,601021
34812d4,85c200a4
34812d8,3c088012
34812dc,2508a5d0
34812e0,81090edf
34812e4,35290080
34812e8,a1090edf
34812ec,3e00008
34812f4,27bdfff0
34812f8,afbf0004
34812fc,c035886
3481304,3c0c8012
3481308,258ca5d0
348130c,858d0f2e
3481310,8d980004
3481314,13000002
3481318,340e0001
348131c,340e0002
3481320,1ae6825
3481324,a58d0f2e
3481328,8fbf0004
348132c,27bd0010
3481330,3e00008
3481338,24090041
348133c,27bdffe0
3481340,afa80004
3481344,afa90008
3481348,afaa000c
348134c,afac0010
3481350,3c0affff
3481354,a5403
3481358,3c08801d
348135c,850c894c
3481360,118a0002
3481368,a500894c
348136c,3c08801e
3481370,810a887c
3481374,11400009
348137c,3c090036
3481380,94c03
3481384,a109887c
3481388,3c090002
348138c,94c03
3481390,a109895f
3481394,3c08801f
3481398,a1008d38
348139c,8fac0010
34813a0,8faa000c
34813a4,8fa90008
34813a8,8fa80004
34813ac,3e00008
34813b0,27bd0020
34813b8,3c0a8010
34813bc,254ae49c
34813c0,8d4a0000
34813c4,1140001e
34813cc,3c08801d
34813d0,250884a0
34813d4,3c0b0001
34813d8,356b04c4
34813dc,10b4020
34813e0,85090000
34813e4,3c0b0002
34813e8,356b26cc
34813ec,14b5020
34813f0,94840
34813f4,12a5021
34813f8,85490000
34813fc,a5091956
3481400,3c0c801e
3481404,258c84a0
3481408,34090003
348140c,a1891e5e
3481410,34090014
3481414,a1091951
3481418,34090001
348141c,3c018040
3481420,a02913b4
3481424,3c088012
3481428,2508a5d0
348142c,850913d2
3481430,11200003
3481438,34090001
348143c,a50913d4
3481440,3e00008
3481448,3421241c
348144c,3c0d8040
3481450,25ad13b4
3481454,81a90000
3481458,11200008
348145c,862a00a4
3481460,340b005e
3481464,114b0005
3481468,3c0c801e
348146c,258c84a0
3481470,34090003
3481474,a1891e5e
3481478,a1a00000
348147c,3e00008
3481484,3c02801d
3481488,244284a0
348148c,3c010001
3481490,411020
3481494,3401047e
3481498,a4411e1a
348149c,34010014
34814a0,3e00008
34814a4,a0411e15
34814a8,27bdffe8
34814ac,afbf0014
34814b0,afa40018
34814b4,8e190004
34814b8,17200015
34814bc,8e190000
34814c0,3c018010
34814c4,24219c90
34814c8,19c880
34814cc,3210820
34814d0,90210000
34814d4,34190052
34814d8,1721000d
34814dc,8e190000
34814e0,960200a6
34814e4,304c0007
34814e8,398c0007
34814ec,15800008
34814f0,240400aa
34814f4,c00a22d
34814fc,14400004
3481500,8e190000
3481504,341900db
3481508,10000002
348150c,ae190000
3481510,340101e1
3481514,8fbf0014
3481518,8fa40018
348151c,3e00008
3481520,27bd0018
3481524,3c088040
3481528,81080d62
348152c,11000005
3481530,3c018012
3481534,2421a5d0
3481538,80280ed6
348153c,35080001
3481540,a0280ed6
3481544,34080000
3481548,3e00008
348154c,adf90000
3481550,3c0b801d
3481554,256b84a0
3481558,856b00a4
348155c,340c005a
3481560,156c0003
3481564,340b01a5
3481568,a42b1e1a
348156c,1000000e
3481570,3c0c8012
3481574,258ca5d0
3481578,8d8c0004
348157c,15800008
3481580,3c0b8040
3481584,816b0d62
3481588,11600007
348158c,842b1e1a
3481590,340c01a5
3481594,116c0002
348159c,10000002
34815a0,340b0129
34815a4,a42b1e1a
34815a8,3e00008
34815b4,2202825
34815b8,3c0a801e
34815bc,254aaa30
34815c0,c544002c
34815c4,3c0bc43c
34815c8,256b8000
34815cc,448b3000
34815d0,4606203c
34815d8,45000026
34815e0,c5440024
34815e4,3c0bc28a
34815e8,448b3000
34815ec,4606203c
34815f4,4501001f
34815fc,3c0b41c8
3481600,448b3000
3481604,4606203c
348160c,45000019
3481614,3c098040
3481618,252915b0
348161c,814b0424
3481620,1160000e
3481624,812e0000
3481628,340c007e
348162c,116c000b
3481634,15c00009
3481638,340c0001
348163c,a12c0000
3481640,3c0dc1a0
3481644,ad4d0024
3481648,3c0d4120
348164c,ad4d0028
3481650,3c0dc446
3481654,25ad8000
3481658,ad4d002c
348165c,11c00005
3481664,15600003
3481668,340d8000
348166c,a54d00b6
3481670,a1200000
3481674,3e00008
3481680,3c0a801e
3481684,254aaa30
3481688,8d4b066c
348168c,3c0cd000
3481690,258cffff
3481694,16c5824
3481698,3e00008
348169c,ad4b066c
34816a0,27bdffe0
34816a4,afbf0014
34816a8,afa40018
34816ac,1c17825
34816b0,ac4f0680
34816b4,34040001
34816b8,c01b638
34816c0,3c088040
34816c4,81080d5c
34816c8,15000007
34816d0,3c04801d
34816d4,248484a0
34816d8,3c058040
34816dc,80a50d5d
34816e0,c037500
34816e8,8fa40018
34816ec,8c880138
34816f0,8d090010
34816f4,252a03d4
34816f8,ac8a029c
34816fc,8fbf0014
3481700,3e00008
3481704,27bd0020
3481708,27bdffe0
348170c,afbf0014
3481710,afa40018
3481714,3c088040
3481718,81080d5c
348171c,1500001a
3481724,3c09801e
3481728,2529887c
348172c,81280000
3481730,340b0036
3481734,150b001e
348173c,3c088040
3481740,8108167c
3481744,1500001a
348174c,34080001
3481750,3c018040
3481754,a028167c
3481758,3c04801d
348175c,248484a0
3481760,3c058040
3481764,90a50d5e
3481768,34060000
348176c,c037385
3481774,34044802
3481778,c0191bc
3481780,10000025
3481788,3c04801d
348178c,248484a0
3481790,34050065
3481794,c01bf73
348179c,34040032
34817a0,c01b638
34817a8,1000000c
34817b0,8fa40018
34817b4,3c05801d
34817b8,24a584a0
34817bc,c008ab4
34817c4,10400014
34817cc,3c088040
34817d0,8108167c
34817d4,11000010
34817dc,8fa40018
34817e0,8c880138
34817e4,8d090010
34817e8,252a035c
34817ec,ac8a029c
34817f0,3c028012
34817f4,2442a5d0
34817f8,94490ee0
34817fc,352a0020
3481800,a44a0ee0
3481804,8c880004
3481808,3c09ffff
348180c,2529ffff
3481810,1094024
3481814,ac880004
3481818,8fbf0014
348181c,3e00008
3481820,27bd0020
3481824,860f00b6
3481828,9739b4ae
348182c,3c09801e
3481830,2529aa30
3481834,812a0424
3481838,11400004
3481840,3409007e
3481844,15490003
348184c,3e00008
3481850,340a0000
3481854,3e00008
3481858,340a0001
348185c,8c8e0134
3481860,15c00002
3481864,3c0e4480
3481868,ac8e0024
348186c,3e00008
3481870,8fae0044
3481874,260501a4
3481878,27bdffe0
348187c,afbf0014
3481880,afa50018
3481884,8625001c
3481888,52a03
348188c,c008134
3481890,30a5003f
3481894,8fa50018
3481898,8fbf0014
348189c,3e00008
34818a0,27bd0020
34818a4,ae19066c
34818a8,8e0a0428
34818ac,3c09801e
34818b0,2529aa30
34818b4,854b00b6
34818b8,216b8000
34818bc,3e00008
34818c0,a52b00b6
34818c4,3c08801e
34818c8,2508aa30
34818cc,810a0434
34818d0,340b0008
34818d4,154b0002
34818d8,34090007
34818dc,a1090434
34818e0,3e00008
34818e4,c606000c
34818e8,3c08801e
34818ec,2508aa30
34818f0,8d0901ac
34818f4,3c0a0400
34818f8,254a2f98
34818fc,152a000b
3481900,8d0b01bc
3481904,3c0c42cf
3481908,156c0003
348190c,3c0d4364
3481910,10000006
3481914,ad0d01bc
3481918,3c0c4379
348191c,156c0003
3481920,3c09803b
3481924,2529967c
3481928,ad090664
348192c,3e00008
3481930,260501a4
3481934,a498017c
3481938,3c08801d
348193c,250884a0
3481940,850900a4
3481944,340a0002
3481948,152a000e
348194c,8c890138
3481950,8d290010
3481954,252a3398
3481958,ac8a0184
348195c,340b0001
3481960,a48b017c
3481964,27bdffe8
3481968,afbf0014
348196c,3c053dcd
3481970,24a5cccd
3481974,c0083e2
348197c,8fbf0014
3481980,27bd0018
3481984,3e00008
3481990,948e001c
3481994,21cdffce
3481998,5a00010
348199c,34020000
34819a0,31a90007
34819a4,340a0001
34819a8,12a5004
34819ac,d48c2
34819b0,3c0c8012
34819b4,258ca5d0
34819b8,1896020
34819bc,918b05b4
34819c0,16a5824
34819c4,34020000
34819c8,11600004
34819d0,340d0026
34819d4,a48d001c
34819d8,34020001
34819dc,3e00008
34819e4,94ae001c
34819e8,21cdffce
34819ec,5a0000b
34819f0,34020000
34819f4,31a90007
34819f8,340a0001
34819fc,12a5004
3481a00,d48c2
3481a04,3c0c8012
3481a08,258ca5d0
3481a0c,1896020
3481a10,918b05b4
3481a14,16a5825
3481a18,a18b05b4
3481a1c,3e00008
3481a24,27bdffe0
3481a28,afa50010
3481a2c,afa60014
3481a30,afa70018
3481a34,afbf001c
3481a38,28810032
3481a3c,10200005
3481a40,801021
3481a44,320f809
3481a4c,10000006
3481a54,2802825
3481a58,2403025
3481a5c,2c03825
3481a60,c1006b7
3481a68,8fa50010
3481a6c,8fa60014
3481a70,8fa70018
3481a74,8fbf001c
3481a78,3e00008
3481a7c,27bd0020
3481a80,27bdffe0
3481a84,afa50010
3481a88,afa60014
3481a8c,afa70018
3481a90,afbf001c
3481a94,28810032
3481a98,10200005
3481a9c,801021
3481aa0,320f809
3481aa8,10000006
3481ab0,2602825
3481ab4,2203025
3481ab8,2a03825
3481abc,c1006b7
3481ac4,8fa50010
3481ac8,8fa60014
3481acc,8fa70018
3481ad0,8fbf001c
3481ad4,3e00008
3481ad8,27bd0020
3481adc,27bdffe0
3481ae0,afa40018
3481ae4,afbf001c
3481ae8,84ac001c
3481aec,2401000a
3481af0,15810022
3481af4,801021
3481af8,24010004
3481afc,10c10011
3481b00,24010005
3481b04,10c1000d
3481b08,24010006
3481b0c,10c1000f
3481b10,24010007
3481b14,10c1000f
3481b18,24010002
3481b1c,10c10007
3481b24,3c018040
3481b28,8c21198c
3481b2c,14200003
3481b34,10000008
3481b38,34040023
3481b3c,1000000f
3481b40,801021
3481b44,10000004
3481b48,34040020
3481b4c,10000002
3481b50,34040021
3481b54,3404001f
3481b58,47080
3481b5c,ee7821
3481b60,8df90000
3481b64,320f809
3481b6c,4400003
3481b74,8fa40018
3481b78,801021
3481b7c,8fa40018
3481b80,8fbf001c
3481b84,3e00008
3481b88,27bd0020
3481b8c,3c08801d
3481b90,250884a0
3481b94,3c098012
3481b98,2529a5d0
3481b9c,950a00a4
3481ba0,3401003e
3481ba4,15410002
3481ba8,912b1397
3481bac,216aff2a
3481bb0,960b001c
3481bb4,216b0001
3481bb8,340c0001
3481bbc,16c6004
3481bc0,3401001c
3481bc4,1410018
3481bc8,6812
3481bcc,12d7020
3481bd0,8dcf00e4
3481bd4,18f1024
3481bd8,3e00008
3481be0,3c08801d
3481be4,250884a0
3481be8,3c098012
3481bec,2529a5d0
3481bf0,950a00a4
3481bf4,3401003e
3481bf8,15410002
3481bfc,912b1397
3481c00,216aff2a
3481c04,848b001c
3481c08,216b0001
3481c0c,340c0001
3481c10,16c6004
3481c14,3401001c
3481c18,1410018
3481c1c,6812
3481c20,12d7020
3481c24,8dcf00e4
3481c28,18f7825
3481c2c,adcf00e4
3481c30,3e00008
3481c38,27bdffe0
3481c3c,afa40010
3481c40,afa30014
3481c44,afbf0018
3481c48,3c028040
3481c4c,844241f2
3481c50,10400006
3481c58,c103b9d
3481c5c,3202025
3481c60,10400002
3481c64,7825
3481c68,3207825
3481c6c,8fa40010
3481c70,8fa30014
3481c74,8fbf0018
3481c78,3e00008
3481c7c,27bd0020
3481c80,27bdffe0
3481c84,afa90010
3481c88,afa50014
3481c8c,afbf001c
3481c90,3c028040
3481c94,844241f2
3481c98,10400005
3481ca0,95080
3481ca4,20a5821
3481ca8,c100679
3481cac,8d6501f0
3481cb0,8fa90010
3481cb4,95080
3481cb8,20a5821
3481cbc,8fa50014
3481cc0,8fbf001c
3481cc4,3e00008
3481cc8,27bd0020
3481ccc,27bdffe8
3481cd0,afbf0010
3481cd4,c1034b1
3481cdc,8fbf0010
3481ce0,27bd0018
3481ce4,8fae0018
3481ce8,3e00008
3481cec,3c018010
3481cf0,340100ff
3481cf4,15210002
3481cf8,92220000
3481cfc,340200ff
3481d00,3e00008
3481d04,34010009
3481d08,27bdffe8
3481d0c,afa20010
3481d10,afbf0014
3481d14,c100766
3481d1c,14400002
3481d20,91830000
3481d24,340300ff
3481d28,8fa20010
3481d2c,8fbf0014
3481d30,27bd0018
3481d34,3e00008
3481d38,34010009
3481d3c,27bdffe8
3481d40,afa20010
3481d44,afbf0014
3481d48,960201e8
3481d4c,34010003
3481d50,14410007
3481d58,c100766
3481d60,14400007
3481d68,10000005
3481d6c,3403007a
3481d70,3401017a
3481d74,14610002
3481d7c,3403007a
3481d80,36280
3481d84,18d2821
3481d88,8fa20010
3481d8c,8fbf0014
3481d90,3e00008
3481d94,27bd0018
3481d98,27bdfff0
3481d9c,afbf0000
3481da0,afa30004
3481da4,afa40008
3481da8,c1034ed
3481db0,8fbf0000
3481db4,8fa30004
3481db8,8fa40008
3481dbc,3e00008
3481dc0,27bd0010
3481dc4,6d7024
3481dc8,15c00002
3481dcc,91ec0000
3481dd0,27ff003c
3481dd4,3e00008
3481de8,3c088012
3481dec,2508a5d0
3481df0,8509009c
3481df4,352a0002
3481df8,3e00008
3481dfc,a50a009c
3481e00,3c058012
3481e04,24a5a5d0
3481e08,3c088040
3481e0c,25081ddc
3481e10,8ca90068
3481e14,ad090000
3481e18,8ca9006c
3481e1c,ad090004
3481e20,94a90070
3481e24,a5090008
3481e28,94a9009c
3481e2c,a509000a
3481e30,340807ac
3481e34,1054021
3481e38,34090e64
3481e3c,1254821
3481e40,340a000a
3481e44,8d0b0000
3481e48,8d2c0000
3481e4c,ad2b0000
3481e50,ad0c0000
3481e54,2508001c
3481e58,25290004
3481e5c,254affff
3481e60,1d40fff8
3481e68,801be03
3481e70,27bdffe0
3481e74,afb00010
3481e78,afb10014
3481e7c,afbf0018
3481e80,3c108012
3481e84,2610a5d0
3481e88,3c118040
3481e8c,26311ddc
3481e90,8e080004
3481e94,11000005
3481e9c,c1007c6
3481ea4,10000009
3481eac,c1007d9
3481eb4,c1007b9
3481eb8,34040000
3481ebc,c1007b9
3481ec0,34040001
3481ec4,c1007b9
3481ec8,34040002
3481ecc,8fb00010
3481ed0,8fb10014
3481ed4,8fbf0018
3481ed8,27bd0020
3481edc,3e00008
3481ee4,2044021
3481ee8,9109006c
3481eec,340100ff
3481ef0,11210007
3481ef8,2094821
3481efc,91290074
3481f00,3401002c
3481f04,11210002
3481f0c,a1090069
3481f10,3e00008
3481f18,27bdffe8
3481f1c,afbf0010
3481f20,8e280000
3481f24,ae080040
3481f28,8e280004
3481f2c,ae080044
3481f30,96280008
